case_id,case_title,object_type,object_name,object_role,risk_level,risk_reason,confidence,evidence,import_action
001_港口疏港道路集装箱锁扣脱落坠箱事故_4c1cef4c,港口疏港道路集装箱锁扣脱落坠箱事故,entity,集装箱,Resource,MEDIUM,resource_weak_semantics,0.9500,2个20英尺标准集装箱,kept_with_risk
001_港口疏港道路集装箱锁扣脱落坠箱事故_4c1cef4c,港口疏港道路集装箱锁扣脱落坠箱事故,entity,吊装集装箱,Action,MEDIUM,action_weak_semantics,0.8000,对坠落集装箱进行吊装,kept_with_risk
002_城市有轨电车与私家车路口碰撞事故_0b6ebf40,城市有轨电车与私家车路口碰撞事故,entity,正面碰撞,Action,MEDIUM,action_weak_semantics,0.8500,与正常行驶的有轨电车发生正面碰撞,kept_with_risk
004_农村逢集日集市路段货车失控冲撞事故_1ad077f7,农村逢集日集市路段货车失控冲撞事故,entity,刹车失灵,Action,MEDIUM,action_weak_semantics,0.9500,因刹车失灵失控,kept_with_risk
004_农村逢集日集市路段货车失控冲撞事故_1ad077f7,农村逢集日集市路段货车失控冲撞事故,entity,轻型货车,Resource,MEDIUM,resource_civilian_vehicle,0.9000,一辆轻型货车,kept_with_risk
005_高速枢纽互通匝道倒车引发多车追尾事故_81fa381e,高速枢纽互通匝道倒车引发多车追尾事故,entity,匝道倒车,Action,MEDIUM,action_weak_semantics,0.8000,在匝道内违规倒车,kept_with_risk
005_高速枢纽互通匝道倒车引发多车追尾事故_81fa381e,高速枢纽互通匝道倒车引发多车追尾事故,relation,追尾事故-TRIGGERS-匝道倒车,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,在匝道内违规倒车,kept_with_risk
006_老城区窄巷消防车出警被违停车辆堵路剐蹭事故_b7878762,老城区窄巷消防车出警被违停车辆堵路剐蹭事故,entity,私家车,Resource,MEDIUM,resource_civilian_vehicle,0.9000,两侧违规停放的私家车,kept_with_risk
006_老城区窄巷消防车出警被违停车辆堵路剐蹭事故_b7878762,老城区窄巷消防车出警被违停车辆堵路剐蹭事故,entity,剐蹭,Action,MEDIUM,action_weak_semantics,0.8500,发生剐蹭,kept_with_risk
006_老城区窄巷消防车出警被违停车辆堵路剐蹭事故_b7878762,老城区窄巷消防车出警被违停车辆堵路剐蹭事故,entity,挪车,Action,MEDIUM,action_weak_semantics,0.7500,联系违停车辆车主到场挪车,kept_with_risk
007_山区挂壁公路落石阻断车辆被困事故_274b896b,山区挂壁公路落石阻断车辆被困事故,entity,挂壁公路,Resource,MEDIUM,resource_weak_semantics,0.9000,某太行山挂壁公路,kept_with_risk
009_共享单车投放车占道卸车引发电动车连环碰撞事故_8cb9c09c,共享单车投放车占道卸车引发电动车连环碰撞事故,entity,非机动车道,Resource,MEDIUM,resource_weak_semantics,0.9000,某市主城区非机动车道,kept_with_risk
009_共享单车投放车占道卸车引发电动车连环碰撞事故_8cb9c09c,共享单车投放车占道卸车引发电动车连环碰撞事故,entity,占道卸车,Action,MEDIUM,action_weak_semantics,0.8500,一辆共享单车投放货车违规占用非机动车道停车卸车,kept_with_risk
010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,entity,浮桥,Resource,MEDIUM,resource_weak_semantics,0.9500,某黄河滩区民用浮桥,kept_with_risk
010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,entity,倾斜,Action,MEDIUM,action_weak_semantics,0.8500,因超重导致浮桥承压舟倾斜,kept_with_risk
010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,entity,人员转移,Action,MEDIUM,action_weak_semantics,0.7500,分批转移被困人员至两岸安全区域,kept_with_risk
010_黄河滩区浮桥车辆超重致浮桥倾斜事故_e41cbeba,黄河滩区浮桥车辆超重致浮桥倾斜事故,relation,倾斜-REQUIRES-浮桥,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,因超重导致浮桥承压舟倾斜,kept_with_risk
