case_id,case_title,source_file,entity_temp_id,entity_name,entity_type,resolution_type,final_entity_id,final_entity_name,is_new_entity,primary_event_id,primary_event_name,expanded_event_ids,expanded_event_names,query_event_ids,query_event_names,alias_patch_target_ids,alias_patch_target_names,normalized_id,normalized_name,normalized_score,matched_alias,extraction_confidence,evidence,review_status
001_连霍高速洛阳段货车侧翻货物散落事故_b2d03a8f,连霍高速洛阳段货车侧翻货物散落事故,交通应急处理案例2.txt,TMP_EVEN_1DE39DC937,车辆侧翻,Event,alias_match_with_expansions,EVT_ROAD_DAMAGE,公路损毁,false,EVT_ROAD_DAMAGE,公路损毁,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_ROAD_DAMAGE|EVT_TRAFFIC_ACCIDENT,公路损毁|交通事故,,,EVT_ROAD_DAMAGE,公路损毁,0.0000,公路损毁,0.9000,连霍高速洛阳段K682公里处，一辆装载瓷砖的重型货车，因驾驶员操作不当，在高速出口匝道处发生侧翻,REVIEW_REQUIRED
001_连霍高速洛阳段货车侧翻货物散落事故_b2d03a8f,连霍高速洛阳段货车侧翻货物散落事故,交通应急处理案例2.txt,TMP_EVEN_A7199EC63F,瓷砖散落,Event,new_event,EVT_CASE_04E49A0DEE,瓷砖散落,true,EVT_CASE_04E49A0DEE,瓷砖散落,,,EVT_CASE_04E49A0DEE,瓷砖散落,,,,,0.0000,,0.8500,车载瓷砖全部散落至行车道与应急车道,REVIEW_REQUIRED
002_城市主干道公交车与电动车碰撞事故_a4b4dfcf,城市主干道公交车与电动车碰撞事故,交通应急处理案例2.txt,TMP_EVEN_5DA951A4EE,道路交通事故,Event,alias_match_with_expansions,EVT_TRAFFIC_ACCIDENT,交通事故,false,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_ROAD_EMERGENCY,公路交通突发事件,EVT_TRAFFIC_ACCIDENT|EVT_ROAD_EMERGENCY,交通事故|公路交通突发事件,,,EVT_TRAFFIC_ACCIDENT,交通事故,0.0000,交通事故,0.9000,某市繁华主干道交叉路口，一辆公交车在绿灯通行时，与闯红灯的电动自行车发生碰撞,REVIEW_REQUIRED
002_城市主干道公交车与电动车碰撞事故_a4b4dfcf,城市主干道公交车与电动车碰撞事故,交通应急处理案例2.txt,TMP_RESO_2C9EEB11EE,电动自行车,Resource,new_entity,RES_CASE_8AE47E20B6,电动自行车,true,,,,,,,,,,,0.3024,,0.9500,电动自行车,REVIEW_REQUIRED
002_城市主干道公交车与电动车碰撞事故_a4b4dfcf,城市主干道公交车与电动车碰撞事故,交通应急处理案例2.txt,TMP_ACTI_808B3EBFA6,闯红灯,Action,new_entity,MEA_CASE_CF67B7CA0F,闯红灯,true,,,,,,,,,,,0.0000,,0.8000,闯红灯的电动自行车,REVIEW_REQUIRED
002_城市主干道公交车与电动车碰撞事故_a4b4dfcf,城市主干道公交车与电动车碰撞事故,交通应急处理案例2.txt,TMP_ACTI_5F4AD31C15,封锁现场,Action,new_entity,MEA_CASE_7880553438,封锁现场,true,,,,,,,,,,,0.3859,,0.8000,立即封锁事故现场,REVIEW_REQUIRED
002_城市主干道公交车与电动车碰撞事故_a4b4dfcf,城市主干道公交车与电动车碰撞事故,交通应急处理案例2.txt,TMP_ACTI_52C991F60F,疏散群众,Action,new_entity,MEA_CASE_96C3E54EF1,疏散群众,true,,,,,,,,,,,0.3533,,0.8000,疏散围观群众,REVIEW_REQUIRED
002_城市主干道公交车与电动车碰撞事故_a4b4dfcf,城市主干道公交车与电动车碰撞事故,交通应急处理案例2.txt,TMP_ACTI_41A32B395F,疏导交通,Action,new_entity,MEA_CASE_2216349A64,疏导交通,true,,,,,,,,,,,0.3024,,0.8000,疏导过往车辆绕行,REVIEW_REQUIRED
002_城市主干道公交车与电动车碰撞事故_a4b4dfcf,城市主干道公交车与电动车碰撞事故,交通应急处理案例2.txt,TMP_ACTI_0D8D4BBB17,现场勘查,Action,new_entity,MEA_CASE_C2D9BE1EAA,现场勘查,true,,,,,,,,,,,0.3859,,0.8000,开展现场勘查,REVIEW_REQUIRED
002_城市主干道公交车与电动车碰撞事故_a4b4dfcf,城市主干道公交车与电动车碰撞事故,交通应急处理案例2.txt,TMP_ACTI_67220CD8FD,责任认定,Action,new_entity,MEA_CASE_3BEB23D29A,责任认定,true,,,,,,,,,,,0.2111,,0.8000,责任认定,REVIEW_REQUIRED
002_城市主干道公交车与电动车碰撞事故_a4b4dfcf,城市主干道公交车与电动车碰撞事故,交通应急处理案例2.txt,TMP_ACTI_C8B1A08BEA,紧急止血,Action,new_entity,MEA_CASE_BFD0731CF4,紧急止血,true,,,,,,,,,,,0.2111,,0.8000,紧急止血,REVIEW_REQUIRED
002_城市主干道公交车与电动车碰撞事故_a4b4dfcf,城市主干道公交车与电动车碰撞事故,交通应急处理案例2.txt,TMP_ACTI_7AF2BD36CF,包扎,Action,new_entity,MEA_CASE_D3FB3C9BCF,包扎,true,,,,,,,,,,,0.0000,,0.8000,包扎,REVIEW_REQUIRED
002_城市主干道公交车与电动车碰撞事故_a4b4dfcf,城市主干道公交车与电动车碰撞事故,交通应急处理案例2.txt,TMP_ACTI_41AC152B07,转运至医院,Action,new_entity,MEA_CASE_4B758383A5,转运至医院,true,,,,,,,,,,,0.2347,,0.8000,转运至医院抢救,REVIEW_REQUIRED
