case_id,case_title,source_file,entity_temp_id,entity_name,entity_type,resolution_type,final_entity_id,final_entity_name,is_new_entity,primary_event_id,primary_event_name,expanded_event_ids,expanded_event_names,query_event_ids,query_event_names,alias_patch_target_ids,alias_patch_target_names,normalized_id,normalized_name,normalized_score,matched_alias,extraction_confidence,evidence,review_status
001_跨境口岸通关货车刹车失灵冲撞闸口事故_bc22335d,跨境口岸通关货车刹车失灵冲撞闸口事故,交通应急处理案例6.txt,TMP_EVEN_9EF1F8D73F,车辆冲撞,Event,new_event_with_expansions,EVT_CASE_B9F0C9D9AC,货车冲撞口岸,true,EVT_CASE_B9F0C9D9AC,货车冲撞口岸,EVT_ROAD_DAMAGE|EVT_PRODUCTION_ACCIDENT,公路损毁|公路交通运输生产事故,EVT_CASE_B9F0C9D9AC|EVT_ROAD_DAMAGE|EVT_PRODUCTION_ACCIDENT,货车冲撞口岸|公路损毁|公路交通运输生产事故,EVT_ROAD_DAMAGE|EVT_PRODUCTION_ACCIDENT,公路损毁|公路交通运输生产事故,,,0.0000,,0.9000,一辆满载进口货物的重型半挂货车，因长下坡刹车过热失灵，冲撞口岸入境闸口,REVIEW_REQUIRED
001_跨境口岸通关货车刹车失灵冲撞闸口事故_bc22335d,跨境口岸通关货车刹车失灵冲撞闸口事故,交通应急处理案例6.txt,TMP_ACTI_1C0A3F70E5,刹车失灵,Action,new_entity,MEA_CASE_80354268E0,刹车失灵,true,,,,,,,,,,,0.0000,,0.8500,因长下坡刹车过热失灵,REVIEW_REQUIRED
002_城市开放道路自动驾驶测试车失控冲撞事故_420ea99e,城市开放道路自动驾驶测试车失控冲撞事故,交通应急处理案例6.txt,TMP_EVEN_1DC78D643B,自动驾驶车辆碰撞,Event,new_event_with_expansions,EVT_CASE_C5AE31900F,自动驾驶车辆碰撞,true,EVT_CASE_C5AE31900F,自动驾驶车辆碰撞,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_CASE_C5AE31900F|EVT_TRAFFIC_ACCIDENT,自动驾驶车辆碰撞|交通事故,EVT_TRAFFIC_ACCIDENT,交通事故,,,0.0000,,0.9000,一辆搭载L4级自动驾驶系统的测试车辆，在路口直行时系统突发故障，无视红灯信号，高速冲撞路口正常等待的非机动车队列，接连撞倒3辆电动自行车、2辆共享单车，车辆撞上路边护栏后停下。,REVIEW_REQUIRED
002_城市开放道路自动驾驶测试车失控冲撞事故_420ea99e,城市开放道路自动驾驶测试车失控冲撞事故,交通应急处理案例6.txt,TMP_DEPA_1B702136E1,交警部门,Department,new_entity,ORG_CASE_C08151231F,交警部门,true,,,,,,,,,,,0.6114,,0.9000,交警部门立即封锁事故现场,AUTO_MEDIUM
002_城市开放道路自动驾驶测试车失控冲撞事故_420ea99e,城市开放道路自动驾驶测试车失控冲撞事故,交通应急处理案例6.txt,TMP_DEPA_A54203703C,医疗部门,Department,new_entity,ORG_CASE_58D13C3595,医疗部门,true,,,,,,,,,,,0.5333,,0.9000,医疗部门派遣救护车,AUTO_MEDIUM
002_城市开放道路自动驾驶测试车失控冲撞事故_420ea99e,城市开放道路自动驾驶测试车失控冲撞事故,交通应急处理案例6.txt,TMP_DEPA_CB588F0C8C,自动驾驶测试企业,Department,new_entity,ORG_CASE_D7C9B35C28,自动驾驶测试企业,true,,,,,,,,,,,0.2643,,0.9000,自动驾驶测试企业立即暂停所有道路测试,REVIEW_REQUIRED
002_城市开放道路自动驾驶测试车失控冲撞事故_420ea99e,城市开放道路自动驾驶测试车失控冲撞事故,交通应急处理案例6.txt,TMP_DEPA_AFEF7C64FA,城管部门,Department,new_entity,ORG_CASE_095104B964,城管部门,true,,,,,,,,,,,0.6429,,0.9000,城管部门协助清理现场,AUTO_MEDIUM
002_城市开放道路自动驾驶测试车失控冲撞事故_420ea99e,城市开放道路自动驾驶测试车失控冲撞事故,交通应急处理案例6.txt,TMP_ACTI_C7B7112E1A,封锁现场,Action,new_entity,MEA_CASE_7880553438,封锁现场,true,,,,,,,,,,,0.3859,,0.8000,交警部门立即封锁事故现场,REVIEW_REQUIRED
002_城市开放道路自动驾驶测试车失控冲撞事故_420ea99e,城市开放道路自动驾驶测试车失控冲撞事故,交通应急处理案例6.txt,TMP_ACTI_D3A057F25C,转运伤员,Action,new_entity,MEA_CASE_3A74C82AB2,转运伤员,true,,,,,,,,,,,0.2643,,0.8000,医疗部门派遣救护车转运受伤人员至医院,REVIEW_REQUIRED
002_城市开放道路自动驾驶测试车失控冲撞事故_420ea99e,城市开放道路自动驾驶测试车失控冲撞事故,交通应急处理案例6.txt,TMP_ACTI_B42652383E,暂停测试,Action,new_entity,MEA_CASE_81A3AA00B6,暂停测试,true,,,,,,,,,,,0.1108,,0.8000,自动驾驶测试企业立即暂停所有道路测试,REVIEW_REQUIRED
002_城市开放道路自动驾驶测试车失控冲撞事故_420ea99e,城市开放道路自动驾驶测试车失控冲撞事故,交通应急处理案例6.txt,TMP_ACTI_24B91DFA11,清理现场,Action,new_entity,MEA_CASE_462CC5958C,清理现场,true,,,,,,,,,,,0.3859,,0.8000,城管部门协助清理现场,REVIEW_REQUIRED
003_房车营地周边临水道路车辆坠湖事故_5d5046b2,房车营地周边临水道路车辆坠湖事故,交通应急处理案例6.txt,TMP_EVEN_2927C2F3E6,车辆坠湖,Event,new_event_with_expansions,EVT_CASE_72972C0FC7,车辆坠湖,true,EVT_CASE_72972C0FC7,车辆坠湖,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_CASE_72972C0FC7|EVT_TRAFFIC_ACCIDENT,车辆坠湖|交通事故,EVT_TRAFFIC_ACCIDENT,交通事故,,,0.0000,,0.9000,一辆自行式房车行驶中，因驾驶员对车身宽度判断失误，会车时冲出无防护栏的临水路面，坠入约4米深的湖水中,REVIEW_REQUIRED
004_城市马拉松赛事管制路段社会车辆闯入事故_377921af,城市马拉松赛事管制路段社会车辆闯入事故,交通应急处理案例6.txt,TMP_EVEN_A434D2AE2D,车辆闯入赛道,Event,new_event_with_expansions,EVT_CASE_F997FAD57C,车辆闯入赛道,true,EVT_CASE_F997FAD57C,车辆闯入赛道,EVT_ROAD_EMERGENCY,公路交通突发事件,EVT_CASE_F997FAD57C|EVT_ROAD_EMERGENCY,车辆闯入赛道|公路交通突发事件,EVT_ROAD_EMERGENCY,公路交通突发事件,,,0.0000,,0.9000,一辆小型私家车无视管制禁令、冲破隔离围挡，闯入马拉松赛事赛道，与正在奔跑的参赛选手发生碰撞,REVIEW_REQUIRED
