case_id,case_title,source_file,entity_temp_id,entity_name,entity_type,resolution_type,final_entity_id,final_entity_name,is_new_entity,primary_event_id,primary_event_name,expanded_event_ids,expanded_event_names,query_event_ids,query_event_names,alias_patch_target_ids,alias_patch_target_names,normalized_id,normalized_name,normalized_score,matched_alias,extraction_confidence,evidence,review_status
002_铁路道口危化品运输车与火车碰撞事故_b56d81db,铁路道口危化品运输车与火车碰撞事故,交通应急处理案例3.txt,TMP_EVEN_2DE1A7BA75,危化品运输车辆与火车碰撞,Event,new_event_with_expansions,EVT_CASE_23EE1D84BC,危化品运输车辆与火车碰撞,true,EVT_CASE_23EE1D84BC,危化品运输车辆与火车碰撞,EVT_HAZMAT_LEAK|EVT_TRAFFIC_ACCIDENT,危险化学品运输泄漏事件|交通事故,EVT_CASE_23EE1D84BC|EVT_HAZMAT_LEAK|EVT_TRAFFIC_ACCIDENT,危化品运输车辆与火车碰撞|危险化学品运输泄漏事件|交通事故,EVT_HAZMAT_LEAK|EVT_TRAFFIC_ACCIDENT,危险化学品运输泄漏事件|交通事故,,,0.0000,,0.9000,某县道铁路平交道口，一辆装载液化天然气的罐式危化品运输车，在道口信号灯变红时未停车避让，与正常行驶的货运火车发生正面碰撞,REVIEW_REQUIRED
002_铁路道口危化品运输车与火车碰撞事故_b56d81db,铁路道口危化品运输车与火车碰撞事故,交通应急处理案例3.txt,TMP_RESO_F513E0A0CC,危化品运输车,Resource,new_entity,RES_CASE_DBB582ED02,危化品运输车,true,,,,,,,,,,,0.5333,,0.9500,一辆装载液化天然气的罐式危化品运输车,AUTO_MEDIUM
002_铁路道口危化品运输车与火车碰撞事故_b56d81db,铁路道口危化品运输车与火车碰撞事故,交通应急处理案例3.txt,TMP_RESO_E031C8F4C7,货运火车,Resource,new_entity,RES_CASE_E193A7EA9F,货运火车,true,,,,,,,,,,,0.6114,,0.9500,与正常行驶的货运火车发生正面碰撞,AUTO_MEDIUM
002_铁路道口危化品运输车与火车碰撞事故_b56d81db,铁路道口危化品运输车与火车碰撞事故,交通应急处理案例3.txt,TMP_ACTI_916AA94D50,正面碰撞,Action,new_entity,MEA_CASE_6BA428A393,正面碰撞,true,,,,,,,,,,,0.0000,,0.8500,与正常行驶的货运火车发生正面碰撞,REVIEW_REQUIRED
002_铁路道口危化品运输车与火车碰撞事故_b56d81db,铁路道口危化品运输车与火车碰撞事故,交通应急处理案例3.txt,TMP_EVEN_83E5D935DB,危化品泄漏,Event,new_event,EVT_CASE_FF7FD44A64,危化品泄漏,true,EVT_CASE_FF7FD44A64,危化品泄漏,,,EVT_CASE_FF7FD44A64,危化品泄漏,,,,,0.0000,,0.9000,危化品罐体出现裂缝，天然气少量泄漏,REVIEW_REQUIRED
002_铁路道口危化品运输车与火车碰撞事故_b56d81db,铁路道口危化品运输车与火车碰撞事故,交通应急处理案例3.txt,TMP_EVEN_D3402D0380,铁路交通中断,Event,new_event,EVT_CASE_8D488B1349,铁路交通中断,true,EVT_CASE_8D488B1349,铁路交通中断,,,EVT_CASE_8D488B1349,铁路交通中断,,,,,0.0000,,0.8000,铁路交通中断约1小时,REVIEW_REQUIRED
003_城市高架匝道货车侧翻货物散落事故_dc8ba489,城市高架匝道货车侧翻货物散落事故,交通应急处理案例3.txt,TMP_EVEN_CFCDDB888A,车辆侧翻,Event,new_event_with_expansions,EVT_CASE_9CC62EF2EB,车辆侧翻,true,EVT_CASE_9CC62EF2EB,车辆侧翻,EVT_VEHICLE_BACKLOG|EVT_ROAD_INTERRUPTION|EVT_TRAFFIC_ACCIDENT,车辆积压|公路中断|交通事故,EVT_CASE_9CC62EF2EB|EVT_VEHICLE_BACKLOG|EVT_ROAD_INTERRUPTION|EVT_TRAFFIC_ACCIDENT,车辆侧翻|车辆积压|公路中断|交通事故,EVT_VEHICLE_BACKLOG|EVT_ROAD_INTERRUPTION|EVT_TRAFFIC_ACCIDENT,车辆积压|公路中断|交通事故,,,0.0000,,0.9000,一辆重型货车超载运输建材，在匝道转弯处因车速过快、重心偏移发生侧翻,REVIEW_REQUIRED
003_城市高架匝道货车侧翻货物散落事故_dc8ba489,城市高架匝道货车侧翻货物散落事故,交通应急处理案例3.txt,TMP_EVEN_66E0C4C956,匝道交通中断,Event,new_event,EVT_CASE_BE91B84AF9,匝道交通中断,true,EVT_CASE_BE91B84AF9,匝道交通中断,,,EVT_CASE_BE91B84AF9,匝道交通中断,,,,,0.0000,,0.8000,匝道双向交通完全中断,REVIEW_REQUIRED
003_城市高架匝道货车侧翻货物散落事故_dc8ba489,城市高架匝道货车侧翻货物散落事故,交通应急处理案例3.txt,TMP_EVEN_E1507A5CFC,车辆滞留,Event,alias_match,EVT_VEHICLE_BACKLOG,车辆积压,false,EVT_VEHICLE_BACKLOG,车辆积压,,,EVT_VEHICLE_BACKLOG,车辆积压,,,EVT_VEHICLE_BACKLOG,车辆积压,0.1941,车辆滞留,0.7000,后方车辆滞留约4公里,REVIEW_REQUIRED
004_乡村渡口车辆渡船碰撞事故_a7269e2d,乡村渡口车辆渡船碰撞事故,交通应急处理案例3.txt,TMP_EVEN_5D39D7A8DF,渡船碰撞事故,Event,new_event_with_expansions,EVT_CASE_98C4D3810F,渡船碰撞事故,true,EVT_CASE_98C4D3810F,渡船碰撞事故,EVT_TRAFFIC_ACCIDENT|EVT_HUB_INTERRUPTION,交通事故|重要客运枢纽运行中断,EVT_CASE_98C4D3810F|EVT_TRAFFIC_ACCIDENT|EVT_HUB_INTERRUPTION,渡船碰撞事故|交通事故|重要客运枢纽运行中断,EVT_TRAFFIC_ACCIDENT|EVT_HUB_INTERRUPTION,交通事故|重要客运枢纽运行中断,,,0.0000,,0.9000,某乡村河流渡口，一辆小型货车搭载3名乘客乘坐渡船过渡，渡船行驶至河中央时，因驾驶员操作不当，渡船与停靠在渡口的另一艘渡船发生碰撞，渡船船体破损，小型货车不慎落水，车内人员被困渡船甲板。,REVIEW_REQUIRED
004_乡村渡口车辆渡船碰撞事故_a7269e2d,乡村渡口车辆渡船碰撞事故,交通应急处理案例3.txt,TMP_RESO_F52B760C4D,渡船,Resource,new_entity,RES_CASE_C54C46856D,渡船,true,,,,,,,,,,,0.0000,,0.9500,某乡村河流渡口，一辆小型货车搭载3名乘客乘坐渡船过渡,REVIEW_REQUIRED
004_乡村渡口车辆渡船碰撞事故_a7269e2d,乡村渡口车辆渡船碰撞事故,交通应急处理案例3.txt,TMP_ACTI_BD640F6CA1,驾驶员操作不当,Action,new_entity,MEA_CASE_99E1D246E3,驾驶员操作不当,true,,,,,,,,,,,0.1622,,0.8000,因驾驶员操作不当，渡船与停靠在渡口的另一艘渡船发生碰撞,REVIEW_REQUIRED
005_高速收费站车辆追尾引发火灾事故_1f1f3d01,高速收费站车辆追尾引发火灾事故,交通应急处理案例3.txt,TMP_EVEN_7A9A4049B5,车辆追尾,Event,new_event_with_expansions,EVT_CASE_7E4A45E8A0,车辆追尾,true,EVT_CASE_7E4A45E8A0,车辆追尾,EVT_VEHICLE_BACKLOG|EVT_HAZMAT_LEAK|EVT_TRAFFIC_ACCIDENT,车辆积压|危险化学品运输泄漏事件|交通事故,EVT_CASE_7E4A45E8A0|EVT_VEHICLE_BACKLOG|EVT_HAZMAT_LEAK|EVT_TRAFFIC_ACCIDENT,车辆追尾|车辆积压|危险化学品运输泄漏事件|交通事故,EVT_VEHICLE_BACKLOG|EVT_HAZMAT_LEAK|EVT_TRAFFIC_ACCIDENT,车辆积压|危险化学品运输泄漏事件|交通事故,,,0.0000,,0.9000,一辆小型轿车因跟车过近，与前方一辆重型半挂牵引车发生追尾,REVIEW_REQUIRED
005_高速收费站车辆追尾引发火灾事故_1f1f3d01,高速收费站车辆追尾引发火灾事故,交通应急处理案例3.txt,TMP_EVEN_95D9D29A5E,车辆起火,Event,new_event,EVT_CASE_09C02D083D,车辆起火,true,EVT_CASE_09C02D083D,车辆起火,,,EVT_CASE_09C02D083D,车辆起火,,,,,0.0000,,0.8500,轿车车头撞击严重并起火,REVIEW_REQUIRED
005_高速收费站车辆追尾引发火灾事故_1f1f3d01,高速收费站车辆追尾引发火灾事故,交通应急处理案例3.txt,TMP_EVEN_24519A2A2C,柴油泄漏,Event,new_event,EVT_CASE_28F2EB3BAD,柴油泄漏,true,EVT_CASE_28F2EB3BAD,柴油泄漏,,,EVT_CASE_28F2EB3BAD,柴油泄漏,,,,,0.0000,,0.8500,牵引车油箱被撞破损，柴油泄漏,REVIEW_REQUIRED
005_高速收费站车辆追尾引发火灾事故_1f1f3d01,高速收费站车辆追尾引发火灾事故,交通应急处理案例3.txt,TMP_ACTI_E6A60D34D9,应急预案启动,Action,new_entity,MEA_CASE_93A78D3315,应急预案启动,true,,,,,,,,,,,0.7167,,0.7000,收费站工作人员立即启动应急预案,AUTO_MEDIUM
005_高速收费站车辆追尾引发火灾事故_1f1f3d01,高速收费站车辆追尾引发火灾事故,交通应急处理案例3.txt,TMP_ACTI_A61A4BB831,车道封闭,Action,new_entity,MEA_CASE_E0A0DD879B,车道封闭,true,,,,,,,,,,,0.2111,,0.7000,交警部门封闭收费站入口车道,REVIEW_REQUIRED
005_高速收费站车辆追尾引发火灾事故_1f1f3d01,高速收费站车辆追尾引发火灾事故,交通应急处理案例3.txt,TMP_ACTI_58FFE21A8F,伤员转运,Action,new_entity,MEA_CASE_F716A34BBA,伤员转运,true,,,,,,,,,,,0.2643,,0.7000,医疗部门转运受伤人员至医院,REVIEW_REQUIRED
005_高速收费站车辆追尾引发火灾事故_1f1f3d01,高速收费站车辆追尾引发火灾事故,交通应急处理案例3.txt,TMP_DEPA_AA8E44F290,交警部门,Department,new_entity,ORG_CASE_C08151231F,交警部门,true,,,,,,,,,,,0.6114,,0.8000,交警部门封闭收费站入口车道,AUTO_MEDIUM
005_高速收费站车辆追尾引发火灾事故_1f1f3d01,高速收费站车辆追尾引发火灾事故,交通应急处理案例3.txt,TMP_DEPA_DC1F0869E7,医疗部门,Department,new_entity,ORG_CASE_58D13C3595,医疗部门,true,,,,,,,,,,,0.5333,,0.8000,医疗部门转运受伤人员至医院,AUTO_MEDIUM
005_高速收费站车辆追尾引发火灾事故_1f1f3d01,高速收费站车辆追尾引发火灾事故,交通应急处理案例3.txt,TMP_RESO_8E73B16C7D,泡沫消防车,Resource,new_entity,RES_CASE_29907B707A,泡沫消防车,true,,,,,,,,,,,0.3024,,0.7000,采用泡沫消防车压制火势,REVIEW_REQUIRED
006_城市地下车库车辆碰撞起火事故_4670e54d,城市地下车库车辆碰撞起火事故,交通应急处理案例3.txt,TMP_EVEN_564C023C6D,车辆碰撞起火,Event,new_event_with_expansions,EVT_CASE_86B072C171,车辆碰撞起火,true,EVT_CASE_86B072C171,车辆碰撞起火,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_CASE_86B072C171|EVT_TRAFFIC_ACCIDENT,车辆碰撞起火|交通事故,EVT_TRAFFIC_ACCIDENT,交通事故,,,0.0000,,0.9000,一辆小型轿车在倒车入库时，与后方停放的一辆SUV发生碰撞，碰撞导致轿车电路短路引发起火，火势迅速蔓延至周边3辆车辆,REVIEW_REQUIRED
006_城市地下车库车辆碰撞起火事故_4670e54d,城市地下车库车辆碰撞起火事故,交通应急处理案例3.txt,TMP_EVEN_0A5CB86439,车辆碰撞,Event,new_event_with_expansions,EVT_CASE_9BDDC88CCC,车辆碰撞,true,EVT_CASE_9BDDC88CCC,车辆碰撞,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_CASE_9BDDC88CCC|EVT_TRAFFIC_ACCIDENT,车辆碰撞|交通事故,EVT_TRAFFIC_ACCIDENT,交通事故,,,0.0000,,0.8000,与后方停放的一辆SUV发生碰撞,REVIEW_REQUIRED
006_城市地下车库车辆碰撞起火事故_4670e54d,城市地下车库车辆碰撞起火事故,交通应急处理案例3.txt,TMP_EVEN_72A7995CFF,起火,Event,new_event,EVT_CASE_768E76F1F3,起火,true,EVT_CASE_768E76F1F3,起火,,,EVT_CASE_768E76F1F3,起火,,,,,0.0000,,0.9000,碰撞导致轿车电路短路引发起火,REVIEW_REQUIRED
