case_id,case_title,entity_temp_id,entity_name,entity_type,resolution_type,final_entity_id,final_entity_name,is_new_entity,primary_event_id,primary_event_name,expanded_event_ids,expanded_event_names,alias_patch_target_ids,alias_patch_target_names,import_eligible,import_skip_reason,evidence,confidence
001_案例1_城市BRT公交站台电动车闯入撞人事故_31bdc65a,案例1：城市BRT公交站台电动车闯入撞人事故,TMP_EVEN_23580A7EB1,电动自行车碰撞行人,Event,new_event_with_expansions,EVT_CASE_236A5A2A08,电动自行车碰撞行人,false,EVT_CASE_236A5A2A08,电动自行车碰撞行人,EVT_ROAD_INTERRUPTION|EVT_ROAD_EMERGENCY|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,公路中断|公路交通突发事件|车辆积压|交通事故,EVT_ROAD_INTERRUPTION|EVT_ROAD_EMERGENCY|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,公路中断|公路交通突发事件|车辆积压|交通事故,true,,一辆超标电动自行车为躲避路口交警，违规闯入封闭BRT车道，高速冲向正在候车的10余名乘客，撞上站台护栏后失控倒地，剐蹭多名候车群众，部分乘客被撞倒挤压。,0.9000
001_案例1_城市BRT公交站台电动车闯入撞人事故_31bdc65a,案例1：城市BRT公交站台电动车闯入撞人事故,TMP_DEPA_2AE9F364E0,120,Department,new_entity,ORG_CASE_F3733BF715,120,true,,,,,,,true,,拨打120,0.8000
001_案例1_城市BRT公交站台电动车闯入撞人事故_31bdc65a,案例1：城市BRT公交站台电动车闯入撞人事故,TMP_DEPA_5764B981B8,122,Department,new_entity,ORG_CASE_C9CD17705A,122,true,,,,,,,true,,拨打122,0.8000
001_案例1_城市BRT公交站台电动车闯入撞人事故_31bdc65a,案例1：城市BRT公交站台电动车闯入撞人事故,TMP_DEPA_8F9BA1BDB7,城管部门,Department,new_entity,ORG_CASE_095104B964,城管部门,true,,,,,,,true,,城管部门协助清理现场,0.7000
001_案例1_城市BRT公交站台电动车闯入撞人事故_31bdc65a,案例1：城市BRT公交站台电动车闯入撞人事故,TMP_ACTI_93C243BDE0,疏散,Action,existing_match,MEA_CASE_1BCFC5476A,疏散,false,,,,,,,true,,BRT站台工作人员立即启动应急预案，疏散候车乘客,0.7000
001_案例1_城市BRT公交站台电动车闯入撞人事故_31bdc65a,案例1：城市BRT公交站台电动车闯入撞人事故,TMP_ACTI_9EB3E0A71F,清理现场,Action,new_entity,MEA_CASE_462CC5958C,清理现场,true,,,,,,,true,,城管部门协助清理现场,0.7000
001_案例1_城市BRT公交站台电动车闯入撞人事故_31bdc65a,案例1：城市BRT公交站台电动车闯入撞人事故,TMP_ACTI_440ADE73CD,修复受损护栏,Action,new_entity,MEA_CASE_841676482D,修复受损护栏,true,,,,,,,true,,城管部门协助清理现场，修复受损护栏,0.7000
002_案例2_冷链运输车高速爆胎侧翻冻品散落事故_b7d6d2bd,案例2：冷链运输车高速爆胎侧翻冻品散落事故,TMP_EVEN_6F2D09A73C,车辆侧翻,Event,new_event_with_expansions,EVT_CASE_9CC62EF2EB,车辆侧翻,false,EVT_CASE_9CC62EF2EB,车辆侧翻,EVT_ROAD_INTERRUPTION|EVT_ROAD_EMERGENCY|EVT_PRODUCTION_ACCIDENT|EVT_ROAD_DAMAGE|EVT_TRAFFIC_ACCIDENT,公路中断|公路交通突发事件|公路交通运输生产事故|公路损毁|交通事故,EVT_ROAD_INTERRUPTION|EVT_ROAD_EMERGENCY|EVT_PRODUCTION_ACCIDENT|EVT_ROAD_DAMAGE|EVT_TRAFFIC_ACCIDENT,公路中断|公路交通突发事件|公路交通运输生产事故|公路损毁|交通事故,true,,一辆装载进口冷冻肉类的冷链运输车，因左后轮长期未更换高速爆胎，车辆失控侧翻在行车道与应急车道之间,0.9000
002_案例2_冷链运输车高速爆胎侧翻冻品散落事故_b7d6d2bd,案例2：冷链运输车高速爆胎侧翻冻品散落事故,TMP_EVEN_68D08D0DB2,高速爆胎,Event,new_event,EVT_CASE_627C2CA797,高速爆胎,true,EVT_CASE_627C2CA797,高速爆胎,,,,,true,,因左后轮长期未更换高速爆胎,0.8500
002_案例2_冷链运输车高速爆胎侧翻冻品散落事故_b7d6d2bd,案例2：冷链运输车高速爆胎侧翻冻品散落事故,TMP_DEPA_FF636925D7,交警,Department,new_entity,ORG_CASE_DA3B807A38,交警,true,,,,,,,true,,交警封闭事故路段,0.8000
