case_id,case_title,source_file,entity_temp_id,entity_name,entity_type,resolution_type,final_entity_id,final_entity_name,is_new_entity,primary_event_id,primary_event_name,expanded_event_ids,expanded_event_names,query_event_ids,query_event_names,alias_patch_target_ids,alias_patch_target_names,normalized_id,normalized_name,normalized_score,matched_alias,extraction_confidence,evidence,review_status
002_案例1_城市BRT公交站台电动车闯入撞人事故_31bdc65a,案例1：城市BRT公交站台电动车闯入撞人事故,交通应急处理案例4.txt,TMP_EVEN_EF3BA94750,电动自行车闯入撞人,Event,new_event_with_expansions,EVT_CASE_E558F7CE44,电动自行车闯入撞人,true,EVT_CASE_E558F7CE44,电动自行车闯入撞人,EVT_TRAFFIC_ACCIDENT|EVT_PRODUCTION_ACCIDENT,交通事故|公路交通运输生产事故,EVT_CASE_E558F7CE44|EVT_TRAFFIC_ACCIDENT|EVT_PRODUCTION_ACCIDENT,电动自行车闯入撞人|交通事故|公路交通运输生产事故,EVT_TRAFFIC_ACCIDENT|EVT_PRODUCTION_ACCIDENT,交通事故|公路交通运输生产事故,,,0.0000,,0.9000,一辆超标电动自行车为躲避路口交警，违规闯入封闭BRT车道，高速冲向正在候车的10余名乘客，撞上站台护栏后失控倒地，剐蹭多名候车群众，部分乘客被撞倒挤压,REVIEW_REQUIRED
002_案例1_城市BRT公交站台电动车闯入撞人事故_31bdc65a,案例1：城市BRT公交站台电动车闯入撞人事故,交通应急处理案例4.txt,TMP_ACTI_37E635F067,报警,Action,new_entity,MEA_CASE_B396D82FB5,报警,true,,,,,,,,,,,0.2643,,0.7000,拨打120、122报警,REVIEW_REQUIRED
002_案例1_城市BRT公交站台电动车闯入撞人事故_31bdc65a,案例1：城市BRT公交站台电动车闯入撞人事故,交通应急处理案例4.txt,TMP_ACTI_CEF91B8ADA,清理,Action,new_entity,MEA_CASE_F2C178773D,清理,true,,,,,,,,,,,0.2643,,0.7000,城管部门协助清理现场,REVIEW_REQUIRED
002_案例1_城市BRT公交站台电动车闯入撞人事故_31bdc65a,案例1：城市BRT公交站台电动车闯入撞人事故,交通应急处理案例4.txt,TMP_DEPA_0246A6F1E5,城管部门,Department,new_entity,ORG_CASE_095104B964,城管部门,true,,,,,,,,,,,0.6429,,0.8000,城管部门协助清理现场,AUTO_MEDIUM
003_案例2_冷链运输车高速爆胎侧翻冻品散落事故_b7d6d2bd,案例2：冷链运输车高速爆胎侧翻冻品散落事故,交通应急处理案例4.txt,TMP_EVEN_E96EB0F3D0,车辆侧翻,Event,new_event_with_expansions,EVT_CASE_9CC62EF2EB,车辆侧翻,true,EVT_CASE_9CC62EF2EB,车辆侧翻,EVT_VEHICLE_BACKLOG|EVT_FOOD_OCCUPATIONAL|EVT_TRAFFIC_ACCIDENT,车辆积压|食品安全和职业危害|交通事故,EVT_CASE_9CC62EF2EB|EVT_VEHICLE_BACKLOG|EVT_FOOD_OCCUPATIONAL|EVT_TRAFFIC_ACCIDENT,车辆侧翻|车辆积压|食品安全和职业危害|交通事故,EVT_VEHICLE_BACKLOG|EVT_FOOD_OCCUPATIONAL|EVT_TRAFFIC_ACCIDENT,车辆积压|食品安全和职业危害|交通事故,,,0.0000,,0.9000,车辆失控侧翻在行车道与应急车道之间,REVIEW_REQUIRED
003_案例2_冷链运输车高速爆胎侧翻冻品散落事故_b7d6d2bd,案例2：冷链运输车高速爆胎侧翻冻品散落事故,交通应急处理案例4.txt,TMP_EVEN_392FE2C8B0,高速爆胎,Event,new_event,EVT_CASE_627C2CA797,高速爆胎,true,EVT_CASE_627C2CA797,高速爆胎,,,EVT_CASE_627C2CA797,高速爆胎,,,,,0.0000,,0.8000,因左后轮长期未更换高速爆胎,REVIEW_REQUIRED
004_案例3_城郊结合部渣土车闯红灯撞毁电动车事故_732687a5,案例3：城郊结合部渣土车闯红灯撞毁电动车事故,交通应急处理案例4.txt,TMP_EVEN_431C421E91,道路交通碰撞事故,Event,new_event_with_expansions,EVT_CASE_0E43F35CA8,道路交通碰撞事故,true,EVT_CASE_0E43F35CA8,道路交通碰撞事故,EVT_ROAD_INTERRUPTION|EVT_TRAFFIC_ACCIDENT,公路中断|交通事故,EVT_CASE_0E43F35CA8|EVT_ROAD_INTERRUPTION|EVT_TRAFFIC_ACCIDENT,道路交通碰撞事故|公路中断|交通事故,EVT_ROAD_INTERRUPTION|EVT_TRAFFIC_ACCIDENT,公路中断|交通事故,,,0.0000,,0.9000,一辆重型渣土车超载运输渣土，无视红灯信号强行通过路口，与正常直行的电动两轮车、电动三轮车接连相撞，两车瞬间被撞毁。,REVIEW_REQUIRED
004_案例3_城郊结合部渣土车闯红灯撞毁电动车事故_732687a5,案例3：城郊结合部渣土车闯红灯撞毁电动车事故,交通应急处理案例4.txt,TMP_RESO_616A99FD5A,渣土车,Resource,new_entity,RES_CASE_6619311C3D,渣土车,true,,,,,,,,,,,0.4250,,0.9500,一辆重型渣土车超载运输渣土,REVIEW_REQUIRED
004_案例3_城郊结合部渣土车闯红灯撞毁电动车事故_732687a5,案例3：城郊结合部渣土车闯红灯撞毁电动车事故,交通应急处理案例4.txt,TMP_ACTI_4227216D3F,闯红灯,Action,new_entity,MEA_CASE_CF67B7CA0F,闯红灯,true,,,,,,,,,,,0.0000,,0.9000,无视红灯信号强行通过路口,REVIEW_REQUIRED
004_案例3_城郊结合部渣土车闯红灯撞毁电动车事故_732687a5,案例3：城郊结合部渣土车闯红灯撞毁电动车事故,交通应急处理案例4.txt,TMP_ACTI_E25EB6E2AB,超载运输,Action,new_entity,MEA_CASE_7E150A3C7F,超载运输,true,,,,,,,,,,,0.3533,,0.8500,一辆重型渣土车超载运输渣土,REVIEW_REQUIRED
005_案例4_沙漠公路风沙遮眼多车剐蹭事故_8187350c,案例4：沙漠公路风沙遮眼多车剐蹭事故,交通应急处理案例4.txt,TMP_EVEN_D2F6A2D1A3,沙尘暴引发多车碰撞,Event,new_event_with_expansions,EVT_CASE_3DFC391232,沙尘暴引发多车碰撞,true,EVT_CASE_3DFC391232,沙尘暴引发多车碰撞,EVT_TRAFFIC_ACCIDENT|EVT_VEHICLE_BACKLOG,交通事故|车辆积压,EVT_CASE_3DFC391232|EVT_TRAFFIC_ACCIDENT|EVT_VEHICLE_BACKLOG,沙尘暴引发多车碰撞|交通事故|车辆积压,EVT_TRAFFIC_ACCIDENT|EVT_VEHICLE_BACKLOG,交通事故|车辆积压,,,0.0000,,0.9000,西北某沙漠公路路段，突发强沙尘暴，瞬时风力达8级，风沙完全遮挡视线，能见度不足10米，3辆小型轿车、1辆皮卡因视线受阻、车速过快，接连发生剐蹭碰撞,REVIEW_REQUIRED
005_案例4_沙漠公路风沙遮眼多车剐蹭事故_8187350c,案例4：沙漠公路风沙遮眼多车剐蹭事故,交通应急处理案例4.txt,TMP_EVEN_878E3A29D3,沙尘暴,Event,new_event,EVT_DUST_STORM,沙尘暴,true,EVT_DUST_STORM,沙尘暴,,,EVT_DUST_STORM,沙尘暴,,,,,0.0000,,0.9500,突发强沙尘暴，瞬时风力达8级，风沙完全遮挡视线,REVIEW_REQUIRED
005_案例4_沙漠公路风沙遮眼多车剐蹭事故_8187350c,案例4：沙漠公路风沙遮眼多车剐蹭事故,交通应急处理案例4.txt,TMP_EVEN_46D2A81D60,剐蹭碰撞,Event,new_event,EVT_CASE_133A532E7B,剐蹭碰撞,true,EVT_CASE_133A532E7B,剐蹭碰撞,,,EVT_CASE_133A532E7B,剐蹭碰撞,,,,,0.0000,,0.9000,3辆小型轿车、1辆皮卡因视线受阻、车速过快，接连发生剐蹭碰撞,REVIEW_REQUIRED
005_案例4_沙漠公路风沙遮眼多车剐蹭事故_8187350c,案例4：沙漠公路风沙遮眼多车剐蹭事故,交通应急处理案例4.txt,TMP_EVEN_B22CB2DDCC,车辆滞留,Event,alias_match,EVT_VEHICLE_BACKLOG,车辆积压,false,EVT_VEHICLE_BACKLOG,车辆积压,,,EVT_VEHICLE_BACKLOG,车辆积压,,,EVT_VEHICLE_BACKLOG,车辆积压,0.1927,车辆滞留,0.8500,事故车辆占用双向单车道，车辆滞留长达12公里,REVIEW_REQUIRED
006_案例5_城市下穿隧道积水车辆熄火被困事故_3fa003b7,案例5：城市下穿隧道积水车辆熄火被困事故,交通应急处理案例4.txt,TMP_EVEN_FCE27250FE,隧道积水车辆被困,Event,new_event_with_expansions,EVT_CASE_EA546C3294,隧道积水车辆被困,true,EVT_CASE_EA546C3294,隧道积水车辆被困,EVT_ROAD_EMERGENCY|EVT_TRAFFIC_ACCIDENT,公路交通突发事件|交通事故,EVT_CASE_EA546C3294|EVT_ROAD_EMERGENCY|EVT_TRAFFIC_ACCIDENT,隧道积水车辆被困|公路交通突发事件|交通事故,EVT_ROAD_EMERGENCY|EVT_TRAFFIC_ACCIDENT,公路交通突发事件|交通事故,,,0.0000,,0.9000,市区下穿隧道，因突降大暴雨，排水系统超负荷运行，路面积水迅速上涨至60厘米，2辆小型轿车、1辆SUV驶入积水区后依次熄火，车内共5人被困,REVIEW_REQUIRED
006_案例5_城市下穿隧道积水车辆熄火被困事故_3fa003b7,案例5：城市下穿隧道积水车辆熄火被困事故,交通应急处理案例4.txt,TMP_EVEN_AEF88942D6,暴雨,Event,alias_match,EVT_RAINSTORM,暴雨,false,EVT_RAINSTORM,暴雨,,,EVT_RAINSTORM,暴雨,,,EVT_RAINSTORM,暴雨,0.1720,暴雨,0.9000,突降大暴雨,REVIEW_REQUIRED
006_案例5_城市下穿隧道积水车辆熄火被困事故_3fa003b7,案例5：城市下穿隧道积水车辆熄火被困事故,交通应急处理案例4.txt,TMP_EVEN_B691CA425C,积水,Event,new_event,EVT_CASE_5CECC4C9FA,积水,true,EVT_CASE_5CECC4C9FA,积水,,,EVT_CASE_5CECC4C9FA,积水,,,,,0.0000,,0.9000,路面积水迅速上涨至60厘米,REVIEW_REQUIRED
007_案例6_景区观光车弯道侧翻游客被困事故_1a6cd084,案例6：景区观光车弯道侧翻游客被困事故,交通应急处理案例4.txt,TMP_EVEN_08FC19E233,车辆侧翻,Event,new_event_with_expansions,EVT_CASE_9CC62EF2EB,车辆侧翻,true,EVT_CASE_9CC62EF2EB,车辆侧翻,EVT_TRAFFIC_ACCIDENT|EVT_PRODUCTION_ACCIDENT,交通事故|公路交通运输生产事故,EVT_CASE_9CC62EF2EB|EVT_TRAFFIC_ACCIDENT|EVT_PRODUCTION_ACCIDENT,车辆侧翻|交通事故|公路交通运输生产事故,EVT_TRAFFIC_ACCIDENT|EVT_PRODUCTION_ACCIDENT,交通事故|公路交通运输生产事故,,,0.0000,,0.9000,车辆侧翻至路边排水沟，车身倾斜,REVIEW_REQUIRED
008_案例7_高速公路养护作业区车辆闯入撞伤工人事故_07cfeba7,案例7：高速公路养护作业区车辆闯入撞伤工人事故,交通应急处理案例4.txt,TMP_EVEN_7CABA8332F,施工区域车辆撞人,Event,new_event_with_expansions,EVT_CASE_55F238E968,施工区域车辆撞人,true,EVT_CASE_55F238E968,施工区域车辆撞人,EVT_CONSTRUCTION_SAFETY|EVT_TRAFFIC_ACCIDENT,施工安全事故|交通事故,EVT_CASE_55F238E968|EVT_CONSTRUCTION_SAFETY|EVT_TRAFFIC_ACCIDENT,施工区域车辆撞人|施工安全事故|交通事故,EVT_CONSTRUCTION_SAFETY|EVT_TRAFFIC_ACCIDENT,施工安全事故|交通事故,,,0.0000,,0.9000,一辆小型轿车因驾驶员分心驾驶，未留意施工警示，闯入封闭作业区，直接撞上正在路面作业的3名养护工人,REVIEW_REQUIRED
008_案例7_高速公路养护作业区车辆闯入撞伤工人事故_07cfeba7,案例7：高速公路养护作业区车辆闯入撞伤工人事故,交通应急处理案例4.txt,TMP_ACTI_CB2AABCCBF,分心驾驶,Action,new_entity,MEA_CASE_5FC20D97EE,分心驾驶,true,,,,,,,,,,,0.1317,,0.8500,因驾驶员分心驾驶,REVIEW_REQUIRED
