case_id,case_title,object_type,object_name,object_role,risk_level,risk_reason,confidence,evidence,import_action
001_港口疏港道路集装箱锁扣脱落坠箱事故_4c1cef4c,港口疏港道路集装箱锁扣脱落坠箱事故,entity,重型集装箱半挂车,Resource,MEDIUM,resource_weak_semantics,0.9000,一辆重型集装箱半挂车,kept_with_risk
002_城市有轨电车与私家车路口碰撞事故_0b6ebf40,城市有轨电车与私家车路口碰撞事故,entity,有轨电车,Resource,MEDIUM,resource_weak_semantics,0.9500,有轨电车专用车道平交路口，一辆有轨电车,kept_with_risk
002_城市有轨电车与私家车路口碰撞事故_0b6ebf40,城市有轨电车与私家车路口碰撞事故,entity,正面碰撞,Action,MEDIUM,action_weak_semantics,0.9000,与正常行驶的有轨电车发生正面碰撞,kept_with_risk
002_城市有轨电车与私家车路口碰撞事故_0b6ebf40,城市有轨电车与私家车路口碰撞事故,entity,紧急制动,Action,MEDIUM,action_weak_semantics,0.8000,有轨电车紧急制动,kept_with_risk
002_城市有轨电车与私家车路口碰撞事故_0b6ebf40,城市有轨电车与私家车路口碰撞事故,relation,正面碰撞-REQUIRES-有轨电车,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,与正常行驶的有轨电车发生正面碰撞,kept_with_risk
002_城市有轨电车与私家车路口碰撞事故_0b6ebf40,城市有轨电车与私家车路口碰撞事故,relation,轨道交通碰撞-TRIGGERS-正面碰撞,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,与正常行驶的有轨电车发生正面碰撞,kept_with_risk
002_城市有轨电车与私家车路口碰撞事故_0b6ebf40,城市有轨电车与私家车路口碰撞事故,relation,紧急制动-REQUIRES-有轨电车,Action->Resource,MEDIUM,relation_fallback_inferred,0.6200,有轨电车紧急制动,kept_with_risk
002_城市有轨电车与私家车路口碰撞事故_0b6ebf40,城市有轨电车与私家车路口碰撞事故,relation,轨道交通碰撞-TRIGGERS-紧急制动,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,有轨电车紧急制动,kept_with_risk
004_农村逢集日集市路段货车失控冲撞事故_1ad077f7,农村逢集日集市路段货车失控冲撞事故,entity,刹车失灵,Action,MEDIUM,action_weak_semantics,0.8000,因刹车失灵失控,kept_with_risk
004_农村逢集日集市路段货车失控冲撞事故_1ad077f7,农村逢集日集市路段货车失控冲撞事故,relation,车辆失控冲撞-TRIGGERS-刹车失灵,Event->Action,MEDIUM,relation_fallback_inferred,0.6200,因刹车失灵失控,kept_with_risk
