case_id,case_title,source_file,entity_temp_id,entity_name,entity_type,resolution_type,final_entity_id,final_entity_name,is_new_entity,primary_event_id,primary_event_name,expanded_event_ids,expanded_event_names,query_event_ids,query_event_names,alias_patch_target_ids,alias_patch_target_names,normalized_id,normalized_name,normalized_score,matched_alias,extraction_confidence,evidence,review_status
001_港口疏港道路集装箱锁扣脱落坠箱事故_4c1cef4c,港口疏港道路集装箱锁扣脱落坠箱事故,交通应急处理案例5.txt,TMP_EVEN_916608F8C4,集装箱脱落,Event,new_event_with_expansions,EVT_CASE_5C52357F8D,集装箱脱落,true,EVT_CASE_5C52357F8D,集装箱脱落,EVT_PRODUCTION_ACCIDENT|EVT_ROAD_EMERGENCY,公路交通运输生产事故|公路交通突发事件,EVT_CASE_5C52357F8D|EVT_PRODUCTION_ACCIDENT|EVT_ROAD_EMERGENCY,集装箱脱落|公路交通运输生产事故|公路交通突发事件,EVT_PRODUCTION_ACCIDENT|EVT_ROAD_EMERGENCY,公路交通运输生产事故|公路交通突发事件,,,0.0000,,0.9000,2个20英尺标准集装箱从车体脱落，坠落至对向车道,REVIEW_REQUIRED
001_港口疏港道路集装箱锁扣脱落坠箱事故_4c1cef4c,港口疏港道路集装箱锁扣脱落坠箱事故,交通应急处理案例5.txt,TMP_RESO_677492431E,重型集装箱半挂车,Resource,new_entity,RES_CASE_005A718E70,重型集装箱半挂车,true,,,,,,,,,,,0.5333,,0.9000,一辆重型集装箱半挂车,AUTO_MEDIUM
001_港口疏港道路集装箱锁扣脱落坠箱事故_4c1cef4c,港口疏港道路集装箱锁扣脱落坠箱事故,交通应急处理案例5.txt,TMP_DEPA_77B6D040A6,医疗部门,Department,existing_match,ORG_CASE_58D13C3595,医疗部门,false,,,,,,,,,ORG_CASE_58D13C3595,医疗部门,1.0000,医疗部门,0.9000,医疗部门派遣救护车,AUTO_HIGH
001_港口疏港道路集装箱锁扣脱落坠箱事故_4c1cef4c,港口疏港道路集装箱锁扣脱落坠箱事故,交通应急处理案例5.txt,TMP_DEPA_AA46E87CD6,路政部门,Department,existing_match,ORG_CASE_12F41DBD86,路政部门,false,,,,,,,,,ORG_CASE_12F41DBD86,路政部门,1.0000,路政部门,0.9000,路政部门清理路面散落杂物,AUTO_HIGH
001_港口疏港道路集装箱锁扣脱落坠箱事故_4c1cef4c,港口疏港道路集装箱锁扣脱落坠箱事故,交通应急处理案例5.txt,TMP_ACTI_13639F0DAF,安全转运,Action,existing_match,MEA_CASE_1F94E0BD1F,安全转运,false,,,,,,,,,MEA_CASE_1F94E0BD1F,安全转运,1.0000,安全转运,0.7000,对坠落集装箱进行安全转运,AUTO_HIGH
001_港口疏港道路集装箱锁扣脱落坠箱事故_4c1cef4c,港口疏港道路集装箱锁扣脱落坠箱事故,交通应急处理案例5.txt,TMP_ACTI_09F4791E0E,现场处置,Action,new_entity,MEA_CASE_B8E6D970FB,现场处置,true,,,,,,,,,,,0.5333,,0.7000,对受伤驾驶员进行现场处置,AUTO_MEDIUM
001_港口疏港道路集装箱锁扣脱落坠箱事故_4c1cef4c,港口疏港道路集装箱锁扣脱落坠箱事故,交通应急处理案例5.txt,TMP_ACTI_A82E7052AE,事故调查,Action,existing_match,MEA_CASE_6933DFD8F9,事故调查,false,,,,,,,,,MEA_CASE_6933DFD8F9,事故调查,1.0000,事故调查,0.7000,开展事故调查,AUTO_HIGH
002_城市有轨电车与私家车路口碰撞事故_0b6ebf40,城市有轨电车与私家车路口碰撞事故,交通应急处理案例5.txt,TMP_EVEN_DBFBE2FD0E,轨道交通碰撞,Event,new_event_with_expansions,EVT_CASE_03B7674631,轨道交通碰撞,true,EVT_CASE_03B7674631,轨道交通碰撞,EVT_ROAD_INTERRUPTION|EVT_ROAD_EMERGENCY|EVT_VEHICLE_BACKLOG,公路中断|公路交通突发事件|车辆积压,EVT_CASE_03B7674631|EVT_ROAD_INTERRUPTION|EVT_ROAD_EMERGENCY|EVT_VEHICLE_BACKLOG,轨道交通碰撞|公路中断|公路交通突发事件|车辆积压,EVT_ROAD_INTERRUPTION|EVT_ROAD_EMERGENCY|EVT_VEHICLE_BACKLOG,公路中断|公路交通突发事件|车辆积压,,,0.0000,,0.9000,一辆小型私家车无视有轨电车优先通行信号、违规闯入专用车道，与正常行驶的有轨电车发生正面碰撞,REVIEW_REQUIRED
002_城市有轨电车与私家车路口碰撞事故_0b6ebf40,城市有轨电车与私家车路口碰撞事故,交通应急处理案例5.txt,TMP_RESO_D7D0721209,有轨电车,Resource,new_entity,RES_CASE_5BCE950EDA,有轨电车,true,,,,,,,,,,,0.4730,,0.9500,有轨电车专用车道平交路口，一辆有轨电车,AUTO_MEDIUM
002_城市有轨电车与私家车路口碰撞事故_0b6ebf40,城市有轨电车与私家车路口碰撞事故,交通应急处理案例5.txt,TMP_ACTI_70E292ADF5,正面碰撞,Action,existing_match,MEA_CASE_6BA428A393,正面碰撞,false,,,,,,,,,MEA_CASE_6BA428A393,正面碰撞,1.0000,正面碰撞,0.9000,与正常行驶的有轨电车发生正面碰撞,AUTO_HIGH
002_城市有轨电车与私家车路口碰撞事故_0b6ebf40,城市有轨电车与私家车路口碰撞事故,交通应急处理案例5.txt,TMP_ACTI_54DA53B4CF,紧急制动,Action,existing_match,MEA_CASE_34B2655045,紧急制动,false,,,,,,,,,MEA_CASE_34B2655045,紧急制动,1.0000,紧急制动,0.8000,有轨电车紧急制动,AUTO_HIGH
003_高原公路缺氧致驾驶员昏迷车辆失控事故_7f42eea9,高原公路缺氧致驾驶员昏迷车辆失控事故,交通应急处理案例5.txt,TMP_EVEN_9A71B7275E,驾驶员昏迷车辆失控,Event,new_event_with_expansions,EVT_CASE_CD00FFB7BC,高原缺氧致驾驶员昏迷车辆失控,true,EVT_CASE_CD00FFB7BC,高原缺氧致驾驶员昏迷车辆失控,EVT_ROAD_INTERRUPTION|EVT_PRODUCTION_ACCIDENT|EVT_ROAD_DAMAGE,公路中断|公路交通运输生产事故|公路损毁,EVT_CASE_CD00FFB7BC|EVT_ROAD_INTERRUPTION|EVT_PRODUCTION_ACCIDENT|EVT_ROAD_DAMAGE,高原缺氧致驾驶员昏迷车辆失控|公路中断|公路交通运输生产事故|公路损毁,EVT_ROAD_INTERRUPTION|EVT_PRODUCTION_ACCIDENT|EVT_ROAD_DAMAGE,公路中断|公路交通运输生产事故|公路损毁,,,0.0000,,0.9000,青藏高原海拔4800米国道段，一辆小型SUV行驶中，驾驶员因高原缺氧突发昏迷，车辆失控冲出路面，撞上路边防护墩后停下,REVIEW_REQUIRED
003_高原公路缺氧致驾驶员昏迷车辆失控事故_7f42eea9,高原公路缺氧致驾驶员昏迷车辆失控事故,交通应急处理案例5.txt,TMP_EVEN_E4818ACF22,驾驶员昏迷,Event,new_event,EVT_CASE_3608E528C9,驾驶员昏迷,true,EVT_CASE_3608E528C9,驾驶员昏迷,,,EVT_CASE_3608E528C9,驾驶员昏迷,,,,,0.0000,,0.9500,驾驶员因高原缺氧突发昏迷,REVIEW_REQUIRED
003_高原公路缺氧致驾驶员昏迷车辆失控事故_7f42eea9,高原公路缺氧致驾驶员昏迷车辆失控事故,交通应急处理案例5.txt,TMP_EVEN_AF3DA4A55E,车辆失控,Event,new_event_with_expansions,EVT_CASE_42AEE3CEDE,车辆失控,true,EVT_CASE_42AEE3CEDE,车辆失控,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_CASE_42AEE3CEDE|EVT_TRAFFIC_ACCIDENT,车辆失控|交通事故,EVT_TRAFFIC_ACCIDENT,交通事故,,,0.0000,,0.9000,车辆失控冲出路面,REVIEW_REQUIRED
004_农村逢集日集市路段货车失控冲撞事故_1ad077f7,农村逢集日集市路段货车失控冲撞事故,交通应急处理案例5.txt,TMP_EVEN_112D432985,车辆失控冲撞,Event,alias_match_with_expansions,EVT_PRODUCTION_ACCIDENT,公路交通运输生产事故,false,EVT_PRODUCTION_ACCIDENT,公路交通运输生产事故,EVT_TRAFFIC_ACCIDENT,交通事故,EVT_PRODUCTION_ACCIDENT|EVT_TRAFFIC_ACCIDENT,公路交通运输生产事故|交通事故,,,EVT_PRODUCTION_ACCIDENT,公路交通运输生产事故,0.0000,公路交通运输生产事故,0.9000,一辆轻型货车行驶至集市路段时，因刹车失灵失控，低速冲撞路边摊位，连续剐蹭3个摊位后停下,REVIEW_REQUIRED
004_农村逢集日集市路段货车失控冲撞事故_1ad077f7,农村逢集日集市路段货车失控冲撞事故,交通应急处理案例5.txt,TMP_ACTI_3B0A6258A0,刹车失灵,Action,existing_match,MEA_CASE_80354268E0,刹车失灵,false,,,,,,,,,MEA_CASE_80354268E0,刹车失灵,1.0000,刹车失灵,0.8000,因刹车失灵失控,AUTO_HIGH
004_农村逢集日集市路段货车失控冲撞事故_1ad077f7,农村逢集日集市路段货车失控冲撞事故,交通应急处理案例5.txt,TMP_EVEN_8F67A7C2F5,公路中断,Event,alias_match,EVT_ROAD_INTERRUPTION,公路中断,false,EVT_ROAD_INTERRUPTION,公路中断,,,EVT_ROAD_INTERRUPTION,公路中断,,,EVT_ROAD_INTERRUPTION,公路中断,0.1948,货物散落,0.6000,集市路段交通完全中断,REVIEW_REQUIRED
005_高速枢纽互通匝道倒车引发多车追尾事故_81fa381e,高速枢纽互通匝道倒车引发多车追尾事故,交通应急处理案例5.txt,TMP_EVEN_DA3451EE94,高速追尾事故,Event,new_event_with_expansions,EVT_CASE_F942FD2EE9,高速追尾事故,true,EVT_CASE_F942FD2EE9,高速追尾事故,EVT_ROAD_INTERRUPTION|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,公路中断|车辆积压|交通事故,EVT_CASE_F942FD2EE9|EVT_ROAD_INTERRUPTION|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,高速追尾事故|公路中断|车辆积压|交通事故,EVT_ROAD_INTERRUPTION|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,公路中断|车辆积压|交通事故,,,0.0000,,0.9000,一辆小型轿车因错过高速出口，在匝道内违规倒车，后方跟随的3辆小型轿车、1辆轻型货车避让不及，接连发生连环追尾,REVIEW_REQUIRED
005_高速枢纽互通匝道倒车引发多车追尾事故_81fa381e,高速枢纽互通匝道倒车引发多车追尾事故,交通应急处理案例5.txt,TMP_ACTI_36D480465F,匝道倒车,Action,new_entity,MEA_CASE_E0D63B2EA6,匝道倒车,true,,,,,,,,,,,0.3859,,0.8000,在匝道内违规倒车,REVIEW_REQUIRED
006_老城区窄巷消防车出警被违停车辆堵路剐蹭事故_b7878762,老城区窄巷消防车出警被违停车辆堵路剐蹭事故,交通应急处理案例5.txt,TMP_EVEN_AE7749EB8F,车辆剐蹭,Event,new_event_with_expansions,EVT_CASE_F4AFE9A596,车辆剐蹭,true,EVT_CASE_F4AFE9A596,车辆剐蹭,EVT_ROAD_INTERRUPTION|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,公路中断|车辆积压|交通事故,EVT_CASE_F4AFE9A596|EVT_ROAD_INTERRUPTION|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,车辆剐蹭|公路中断|车辆积压|交通事故,EVT_ROAD_INTERRUPTION|EVT_VEHICLE_BACKLOG|EVT_TRAFFIC_ACCIDENT,公路中断|车辆积压|交通事故,,,0.0000,,0.9000,消防车紧急避让时与违停车辆发生剐蹭,REVIEW_REQUIRED
006_老城区窄巷消防车出警被违停车辆堵路剐蹭事故_b7878762,老城区窄巷消防车出警被违停车辆堵路剐蹭事故,交通应急处理案例5.txt,TMP_RESO_6C4AAFFB47,私家车,Resource,existing_match,RES_CASE_E88979D653,私家车,false,,,,,,,,,RES_CASE_E88979D653,私家车,1.0000,私家车,0.9000,被两侧违规停放的私家车完全堵死,AUTO_HIGH
006_老城区窄巷消防车出警被违停车辆堵路剐蹭事故_b7878762,老城区窄巷消防车出警被违停车辆堵路剐蹭事故,交通应急处理案例5.txt,TMP_EVEN_D0AB3AB914,火灾报警,Event,new_event,EVT_CASE_09E6A3AE12,火灾报警,true,EVT_CASE_09E6A3AE12,火灾报警,,,EVT_CASE_09E6A3AE12,火灾报警,,,,,0.0000,,0.8000,消防救援站接到火灾报警后,REVIEW_REQUIRED
006_老城区窄巷消防车出警被违停车辆堵路剐蹭事故_b7878762,老城区窄巷消防车出警被违停车辆堵路剐蹭事故,交通应急处理案例5.txt,TMP_ACTI_EA629B3676,违停,Action,new_entity,MEA_CASE_30604D6C17,违停,true,,,,,,,,,,,0.3533,,0.8500,两侧违规停放的私家车,REVIEW_REQUIRED
006_老城区窄巷消防车出警被违停车辆堵路剐蹭事故_b7878762,老城区窄巷消防车出警被违停车辆堵路剐蹭事故,交通应急处理案例5.txt,TMP_ACTI_7A722F033A,挪车,Action,new_entity,MEA_CASE_18D4FA011E,挪车,true,,,,,,,,,,,0.5333,,0.7500,联系违停车辆车主到场挪车,AUTO_MEDIUM
006_老城区窄巷消防车出警被违停车辆堵路剐蹭事故_b7878762,老城区窄巷消防车出警被违停车辆堵路剐蹭事故,交通应急处理案例5.txt,TMP_ACTI_4ED98F0FF9,强制拖移,Action,new_entity,MEA_CASE_BD4F60454A,强制拖移,true,,,,,,,,,,,0.8667,,0.7500,对拒不配合的车主采取强制拖移措施,AUTO_HIGH
006_老城区窄巷消防车出警被违停车辆堵路剐蹭事故_b7878762,老城区窄巷消防车出警被违停车辆堵路剐蹭事故,交通应急处理案例5.txt,TMP_ACTI_A0EA461F83,清理,Action,existing_match,MEA_CASE_F2C178773D,清理,false,,,,,,,,,MEA_CASE_F2C178773D,清理,1.0000,清理,0.7500,对老城区巷道违停车辆进行全面清理,AUTO_HIGH
